5a11. All lactations feed data 16/12/2020 16:39:40
91,4,364,3750.4,9339.0,10488.9,445.4,451.8,2182,0
91,5,440,3006.3,6480.1,6952.2,215.5,276.3,869,0
92,0,-,-,-,-,-,-,0,0
92,1,-,-,-,-,-,-,0,0
92,2,321,-,1353.4,1493.6,74.6,53.8,142,0
92,3,345,2990.8,6980.4,7200.5,278.3,317.1,1395,58
92,4,352,3448.3,8869.2,9443.3,368.4,436.9,1650,0
92,5,137,2828.3,-,3952.0,209.5,156.9,830,0
95,0,-,-,-,-,-,-,0,0
95,1,-,-,-,-,-,-,0,0
95,2,260,-,-,2268.2,118.9,76.2,249,0
95,3,312,3184.4,7156.3,7156.7,299.0,296.8,1350,51
95,4,277,3527.9,-,8884.6,336.2,371.2,1590,0
95,5,187,1868.4,-,3544.2,235.3,137.9,774,0
109,0,-,-,-,-,-,-,0,0
109,1,-,-,-,-,-,-,0,0
109,2,301,-,-,4050.8,177.2,163.9,738,0
109,3,313,4350.4,7884.0,7889.5,331.4,320.1,1536,54
109,4,323,3398.4,8157.8,8267.1,342.9,371.8,1534,0
163,0,-,-,-,-,-,-,0,0
163,1,-,-,-,-,-,-,0,0
163,2,497,1855.3,7632.1,9826.8,415.4,353.6,2033,0
163,3,478,4044.8,11463.0,12812.4,496.9,538.6,2485,0
163,4,344,2586.8,7016.0,7403.8,436.8,213.2,1341,0
166,0,-,-,-,-,-,-,0,0
166,1,-,-,-,-,-,-,0,0
166,2,271,-,-,2356.7,98.2,97.9,409,0
166,3,444,2914.0,8155.5,8378.5,332.4,373.2,1724,61
166,4,438,3104.7,9104.4,10247.4,406.3,461.2,1769,0
166,5,250,2877.6,-,6787.9,141.2,209.1,1300,0
167,0,-,-,-,-,-,-,0,0
167,1,-,-,-,-,-,-,0,0
167,2,304,-,-,1753.0,71.5,60.8,241,0
167,3,367,3435.8,10066.8,10781.4,409.2,460.3,1919,53
169,0,-,-,-,-,-,-,0,0
169,1,-,-,-,-,-,-,0,0
