3b06. Lactation milk data (milk, fat, protein, cellcount) 16/12/2020 15:42:44
95,1095,4,277,8884.6,3527.9,-,336.2,371.2,-
95,1095,5,187,3544.2,1868.4,-,235.3,137.9,-
109,109,1,-,-,-,-,-,-,-
109,109,2,301,4050.8,-,-,177.2,163.9,-
109,109,3,313,7889.5,4350.4,7884.0,331.4,320.1,-
109,109,4,323,8267.1,3398.4,8157.8,342.9,371.8,-
163,163,1,-,-,-,-,-,-,-
163,163,2,497,9826.8,1855.3,7632.1,415.4,353.6,-
163,163,3,478,12812.4,4044.8,11463.0,496.9,538.6,-
163,163,4,344,7403.8,2586.8,7016.0,436.8,213.2,-
166,166,1,-,-,-,-,-,-,-
166,166,2,271,2356.7,-,-,98.2,97.9,-
166,166,3,444,8378.5,2914.0,8155.5,332.4,373.2,-
166,166,4,438,10247.4,3104.7,9104.4,406.3,461.2,-
166,166,5,250,6780.3,2877.6,-,141.0,208.8,-
167,167,1,-,-,-,-,-,-,-
167,167,2,304,1753.0,-,-,71.5,60.8,-
167,167,3,367,10781.4,3435.8,10066.8,409.2,460.3,-
169,169,1,-,-,-,-,-,-,-
169,169,2,326,3984.0,-,3815.7,153.6,169.4,-
169,169,3,370,16427.5,4548.8,14527.6,583.1,743.7,-
169,169,4,500,20257.8,5012.3,15713.7,786.6,893.8,-
169,169,5,269,13831.6,4971.8,-,798.1,499.3,-
170,170,1,-,-,-,-,-,-,-
170,170,2,363,5137.3,557.9,4665.1,211.6,197.3,-
170,170,3,302,6389.9,3327.2,-,287.3,262.6,-
170,170,4,318,5387.8,2681.5,5308.6,217.0,212.3,-
170,170,5,195,3594.1,2355.7,-,139.1,124.0,-
177,177,1,-,-,-,-,-,-,-
177,177,2,300,6612.5,3564.2,-,243.9,252.0,-
177,177,3,300,7280.3,3876.7,-,305.0,314.4,-
177,177,4,359,5804.5,3247.1,5804.5,220.7,228.6,-
177,177,5,233,6281.3,3457.4,-,232.4,213.6,-
182,182,1,517,793.4,-,-,37.4,32.1,-
182,182,2,380,9295.3,2670.5,8690.6,366.1,378.7,-
182,182,3,295,10036.5,3859.5,-,370.4,435.2,-
182,182,4,319,8569.8,2863.5,8360.0,500.5,229.7,-
185,185,1,-,-,-,-,-,-,-
185,185,2,596,4857.9,-,2228.7,225.9,174.4,-
185,185,3,417,9104.8,3215.5,8011.0,348.0,393.8,-
185,185,4,157,3075.9,2168.8,-,151.6,119.0,-
187,187,1,-,-,-,-,-,-,-
187,187,2,519,7244.6,-,4247.6,243.8,293.3,-
187,187,3,296,11665.7,4363.5,-,434.9,534.2,-
187,187,4,304,9997.1,4680.2,-,284.0,405.3,-
187,187,5,207,8764.3,4822.2,-,182.3,302.4,-
190,190,1,-,-,-,-,-,-,-
190,190,2,271,3745.1,829.6,-,165.8,138.8,-
190,190,3,303,8299.2,3942.0,-,316.6,365.8,-
195,195,1,-,-,-,-,-,-,-
195,195,2,329,4026.7,-,3686.6,162.6,172.5,-
195,195,3,336,12456.2,4222.3,12039.1,463.5,550.0,-
195,195,4,352,12996.6,3656.5,12177.6,494.8,590.6,-
195,195,5,386,9751.6,3506.1,8765.1,370.6,315.0,-
202,202,1,363,736.5,-,560.7,26.7,26.1,-
202,202,2,279,5020.8,2659.8,-,196.1,209.1,-
202,202,3,309,4394.7,2381.0,4385.0,179.6,192.8,-
202,202,4,255,6179.8,2559.0,-,319.5,273.8,-
208,208,1,413,2215.5,-,1143.2,102.8,81.4,-
208,208,2,276,7248.0,3222.3,-,271.7,316.2,-
208,208,3,299,9091.7,3368.4,-,351.9,405.4,-
208,208,4,309,9098.0,3069.4,8994.1,508.6,380.3,-
208,208,5,155,2858.3,2236.0,-,159.8,119.5,-
211,211,1,-,-,-,-,-,-,-
211,211,2,282,5764.7,2871.2,-,243.3,237.3,-
211,211,3,352,6998.7,2947.9,6636.8,310.9,309.2,-
211,211,4,262,5284.6,2960.6,-,220.2,205.4,-
211,211,5,239,5387.2,3200.5,-,244.0,171.3,-
240,240,1,336,1785.1,-,1402.4,87.9,63.7,-
240,240,2,363,5960.2,2650.6,5554.2,269.4,228.9,-
240,240,3,342,9133.2,2958.7,8756.9,357.3,384.4,-
240,240,4,337,8259.8,2411.1,7905.4,403.1,305.6,-
240,240,5,19,464.1,-,-,22.6,17.2,-
254,254,1,563,9564.2,83.0,5490.9,405.5,350.9,-
254,254,2,403,10999.0,3157.8,9898.7,427.1,504.2,-
254,254,3,335,9723.2,2972.7,9286.3,535.7,283.9,-
254,254,4,31,712.3,-,-,39.2,20.8,-
259,259,1,280,2737.5,-,-,103.9,102.8,-
259,259,2,312,8736.1,3061.7,8681.8,303.7,389.9,-
259,259,3,352,6498.5,2299.6,6187.1,271.1,282.9,-
259,259,4,296,7819.0,2938.5,-,444.1,274.4,-
259,259,5,21,294.3,-,-,16.7,10.3,-
278,1278,1,311,3005.0,-,2939.6,115.2,115.5,-
278,1278,2,262,8392.1,4002.9,-,286.1,380.7,-
278,1278,3,350,10301.1,3364.2,9948.4,370.8,474.0,-
278,1278,4,307,9185.1,2954.3,9157.0,315.0,373.8,-
278,1278,5,81,1848.4,-,-,63.4,75.2,-
279,279,1,247,1932.5,124.3,-,96.2,73.9,-
279,279,2,298,4223.9,2074.0,-,199.3,178.4,-
279,279,3,362,4379.9,1958.7,4130.6,202.1,196.0,-
281,281,1,311,1535.2,-,1522.6,70.1,59.5,-
281,281,2,345,6917.0,2817.7,6765.4,252.9,305.2,-
281,281,3,297,8788.9,3017.8,-,334.8,409.1,-
281,281,4,335,8372.9,2869.1,8200.6,376.8,281.3,-
281,281,5,91,2744.9,-,-,123.5,92.2,-
291,291,1,361,6237.1,2132.5,5762.8,217.3,240.6,-
291,291,2,285,5235.9,2286.6,-,208.9,230.9,-
291,291,3,260,6569.6,3152.0,-,227.1,275.0,-
295,295,1,314,5696.1,2393.7,5632.5,234.0,221.8,-
295,295,2,764,6609.1,3414.0,6481.5,260.8,286.8,-
296,6,1,381,6707.9,2469.4,6109.6,224.4,255.5,-
296,6,2,449,9663.7,3567.0,7536.2,351.6,417.5,-
296,6,3,248,6804.5,2913.9,-,222.5,183.0,-
296,6,4,11,16.0,-,-,0.5,0.4,-
297,7,1,331,5786.4,2576.0,5626.0,248.2,235.6,-
297,7,2,295,4533.9,2269.8,-,206.1,212.2,-
297,7,3,237,3917.5,2226.4,-,170.8,165.2,-
297,7,4,223,4396.2,2458.6,-,210.1,150.8,-
300,300,1,301,5526.9,2372.2,-,190.2,208.6,-
300,300,2,286,6398.7,2774.6,-,235.4,282.6,-
300,300,3,282,5279.9,2982.4,-,197.8,213.9,-
300,300,4,253,6008.5,2915.9,-,232.5,165.2,-
307,307,1,323,5706.7,2341.1,5591.7,348.4,190.5,-
307,307,2,398,10116.2,2957.7,8937.4,411.8,422.1,-
307,307,3,305,7309.6,2464.9,7309.6,502.9,225.1,-
307,307,4,71,1705.7,-,-,117.3,52.5,-
308,308,1,294,780.2,774.5,-,28.1,30.6,-
308,308,2,246,57.0,10.2,-,2.1,1.7,-
311,311,1,287,4866.4,2190.1,-,169.9,189.0,-
311,311,2,312,6088.1,3107.9,6048.5,237.1,258.8,-
311,311,3,330,4934.4,2911.0,4909.3,181.5,202.9,-
311,311,4,256,5480.4,2708.8,-,150.2,169.3,-
312,312,1,306,4820.5,1986.6,4816.6,163.8,199.8,-
312,312,2,353,7251.6,3059.6,7032.5,279.1,339.3,-
312,312,3,303,6201.2,2517.3,-,187.9,246.8,-
312,312,4,259,7023.2,3377.5,-,165.0,236.0,-
317,317,1,300,5355.3,2245.3,-,215.6,222.1,-
317,317,2,289,6163.8,2673.7,-,257.5,275.8,-
317,317,3,290,5632.0,2942.5,-,256.6,237.8,-
317,317,4,245,6310.6,3129.8,-,423.4,190.6,-
319,319,1,301,4867.4,1904.7,-,197.8,184.1,-
319,319,2,301,4266.4,1913.3,-,185.1,192.2,-
319,319,3,246,2716.9,1768.7,-,109.4,90.7,-
319,319,4,178,4015.0,2597.1,-,161.8,133.3,-
328,328,1,357,8180.6,2804.3,7906.0,269.4,324.5,-
328,328,2,23,273.6,-,-,6.6,6.9,-
330,330,1,330,6567.8,2745.7,6408.2,161.2,228.2,-
332,332,1,241,2525.6,1530.4,-,0.9,0.7,-
337,337,1,344,7384.2,2411.8,7026.9,193.4,216.1,-
337,337,2,303,7067.6,2303.2,-,266.1,295.7,-
337,337,3,384,6408.5,1933.8,6024.4,20.5,22.0,-
337,337,4,68,2250.2,-,-,-,-,-
344,344,1,284,5770.8,2586.4,-,150.8,182.4,-
344,344,2,287,8431.3,3023.5,-,305.6,356.8,-
344,344,3,117,3741.9,3216.0,-,-,-,-
345,,1,156,99.8,95.3,-,2.1,2.4,-
