3a06. Milk control report for screen/printer 16/12/2020 15:22:41
278,UK145128401278,13/12/2020 00:25:42,Ok,7.7,-,-,27.1
278,UK145128401278,13/12/2020 06:48:54,Ok,7.2,-,-,27.1
278,UK145128401278,13/12/2020 13:30:09,Ok,7.5,-,-,27.1
278,UK145128401278,13/12/2020 20:21:21,Ok,6.3,-,-,27.1
278,UK145128401278,14/12/2020 02:55:05,Ok,7.6,-,-,27.1
278,UK145128401278,14/12/2020 09:45:51,Ok,6.0,-,-,27.1
278,UK145128401278,14/12/2020 16:50:16,Ok,8.9,-,-,27.1
278,UK145128401278,14/12/2020 23:32:33,Ok,7.5,-,-,27.1
278,UK145128401278,15/12/2020 06:28:44,YCO,5.4,-,-,27.1
278,UK145128401278,15/12/2020 12:45:28,Ok,8.6,-,-,27.1
278,UK145128401278,15/12/2020 19:17:03,Ok,6.4,-,-,27.1
278,UK145128401278,16/12/2020 01:39:43,Ok,6.9,-,-,27.1
278,UK145128401278,16/12/2020 08:57:55,Ok,8.4,-,-,27.1
281,UK145128701281,13/12/2020 03:18:10,Ok,8.1,-,-,30.8
281,UK145128701281,13/12/2020 11:08:47,Ok,11.7,-,-,30.8
281,UK145128701281,13/12/2020 17:17:11,YCO,2.9,-,-,30.8
281,UK145128701281,13/12/2020 23:55:48,Ok,12.5,-,-,30.8
281,UK145128701281,14/12/2020 07:27:36,Ok,9.1,-,-,30.8
281,UK145128701281,14/12/2020 15:45:17,Ok,10.7,-,-,30.8
281,UK145128701281,14/12/2020 22:15:05,Ok,8.9,-,-,30.8
281,UK145128701281,15/12/2020 04:38:21,Ok,7.9,-,-,30.8
281,UK145128701281,15/12/2020 11:56:04,Ok,8.8,-,-,30.8
281,UK145128701281,15/12/2020 19:57:00,Ok,9.8,-,-,30.8
281,UK145128701281,16/12/2020 02:12:34,Ok,7.8,-,-,30.8
281,UK145128701281,16/12/2020 08:23:41,Ok,9.1,-,-,30.8
296,UK145128101296,15/12/2020 16:49:58,Ok,7.0,-,-,12.2
296,UK145128101296,16/12/2020 00:38:43,Failed,0.0,-,-,12.2
296,UK145128101296,16/12/2020 07:30:29,Ok,16.0,-,-,12.2
297,UK145128201297,13/12/2020 06:58:56,YCO,7.6,-,-,11.8
297,UK145128201297,14/12/2020 00:57:26,YCO,9.7,-,-,11.8
297,UK145128201297,14/12/2020 06:26:32,YCO,2.5,-,-,11.8
297,UK145128201297,15/12/2020 01:11:44,YCO,8.7,-,-,11.8
297,UK145128201297,15/12/2020 13:46:07,YCO,6.4,-,-,11.8
297,UK145128201297,16/12/2020 06:32:13,YCO,8.0,-,-,11.8
297,UK145128201297,16/12/2020 11:08:40,YCO,2.7,-,-,11.8
300,UK145128501300,13/12/2020 02:27:44,Ok,8.6,-,-,11.0
300,UK145128501300,13/12/2020 14:34:41,Ok,6.5,-,-,11.0
300,UK145128501300,14/12/2020 04:46:49,YCO,4.0,-,-,11.0
300,UK145128501300,14/12/2020 11:48:20,YCO,2.3,-,-,11.0
300,UK145128501300,15/12/2020 00:26:57,Ok,10.9,-,-,11.0
300,UK145128501300,15/12/2020 15:28:31,Ok,6.7,-,-,11.0
300,UK145128501300,16/12/2020 02:59:11,Ok,5.1,-,-,11.0
300,UK145128501300,16/12/2020 11:44:31,Ok,4.5,-,-,11.0
307,UK145128501307,13/12/2020 03:08:32,Ok,6.9,-,-,27.7
307,UK145128501307,13/12/2020 10:25:14,Ok,9.7,-,-,27.7
307,UK145128501307,13/12/2020 17:09:40,Ok,7.0,-,-,27.7
307,UK145128501307,14/12/2020 00:18:36,Ok,8.8,-,-,27.7
307,UK145128501307,14/12/2020 05:52:05,YCO,1.6,-,-,27.7
307,UK145128501307,14/12/2020 10:27:49,Ok,9.3,-,-,27.7
307,UK145128501307,14/12/2020 15:52:16,Ok,6.3,-,-,27.7
307,UK145128501307,14/12/2020 21:34:34,Ok,6.3,-,-,27.7
307,UK145128501307,15/12/2020 04:09:48,Ok,8.1,-,-,27.7
307,UK145128501307,15/12/2020 10:05:22,Ok,6.1,-,-,27.7
307,UK145128501307,15/12/2020 17:30:33,Ok,8.6,-,-,27.7
307,UK145128501307,15/12/2020 23:07:53,Ok,5.3,-,-,27.7
307,UK145128501307,16/12/2020 06:49:04,Ok,10.5,-,-,27.7
307,UK145128501307,16/12/2020 13:27:31,Ok,7.0,-,-,27.7
311,UK145128201311,13/12/2020 00:33:56,Ok,4.8,-,-,7.8
311,UK145128201311,13/12/2020 11:56:55,Ok,4.9,-,-,7.8
311,UK145128201311,14/12/2020 00:50:40,Ok,5.0,-,-,7.8
311,UK145128201311,14/12/2020 08:36:36,Ok,3.1,-,-,7.8
311,UK145128201311,14/12/2020 19:24:27,Ok,5.7,-,-,7.8
311,UK145128201311,15/12/2020 04:17:01,Ok,4.0,-,-,7.8
311,UK145128201311,15/12/2020 18:18:23,Ok,6.6,-,-,7.8
311,UK145128201311,16/12/2020 07:47:59,YCO,1.8,-,-,7.8
311,UK145128201311,16/12/2020 15:14:25,Ok,5.4,-,-,7.8
312,UK145128301312,13/12/2020 07:56:00,Ok,7.0,-,-,15.2
312,UK145128301312,13/12/2020 15:46:49,Ok,6.0,-,-,15.2
312,UK145128301312,14/12/2020 00:01:49,Ok,4.9,-,-,15.2
312,UK145128301312,14/12/2020 07:38:54,Ok,4.5,-,-,15.2
312,UK145128301312,14/12/2020 16:39:05,Ok,8.7,-,-,15.2
312,UK145128301312,15/12/2020 00:05:25,Ok,4.7,-,-,15.2
312,UK145128301312,15/12/2020 08:33:51,YCO,1.8,-,-,15.2
312,UK145128301312,15/12/2020 14:14:25,Ok,7.3,-,-,15.2
312,UK145128301312,15/12/2020 22:30:32,YCO,2.2,-,-,15.2
312,UK145128301312,16/12/2020 07:43:24,Ok,8.0,-,-,15.2
319,UK145128301319,13/12/2020 11:25:30,Ok,13.9,-,-,15.5
319,UK145128301319,13/12/2020 20:02:39,YCO,5.3,-,-,15.5
319,UK145128301319,14/12/2020 09:16:04,Ok,12.1,-,-,15.5
319,UK145128301319,14/12/2020 17:28:38,Ok,6.2,-,-,15.5
319,UK145128301319,15/12/2020 01:39:19,Ok,8.8,-,-,15.5
319,UK145128301319,15/12/2020 13:58:39,YCO,8.1,-,-,15.5
