405. Number of OK milkings per Merlin for the last 10 days 16/12/2020 15:59:15
1,11.1,360,Ok,07/12/2020 05:37:51
1,6.8,710,Ok,07/12/2020 06:00:42
1,7.0,380,Ok,07/12/2020 06:08:31
1,11.8,780,Ok,07/12/2020 06:27:20
1,12.7,470,Ok,07/12/2020 06:37:56
1,4.3,330,Ok,07/12/2020 07:39:05
1,12.6,410,Ok,07/12/2020 07:46:33
1,9.3,580,Ok,07/12/2020 08:25:18
1,9.2,460,Ok,07/12/2020 08:33:43
1,10.2,410,Ok,07/12/2020 08:41:31
1,9.8,330,Ok,07/12/2020 08:54:56
1,8.9,340,Ok,07/12/2020 09:01:25
1,12.5,370,Ok,07/12/2020 09:10:23
1,7.2,300,Ok,07/12/2020 09:17:22
1,12.4,440,Ok,07/12/2020 09:25:50
1,22.3,620,Ok,07/12/2020 09:48:16
1,6.2,290,Ok,07/12/2020 09:56:18
1,7.7,320,Ok,07/12/2020 10:03:20
1,10.6,510,Ok,07/12/2020 10:13:39
1,6.8,290,Ok,07/12/2020 10:20:16
1,16.3,380,Ok,07/12/2020 10:28:12
1,10.6,530,Ok,07/12/2020 10:38:37
1,8.6,340,Ok,07/12/2020 10:45:02
1,7.7,360,Ok,07/12/2020 10:52:20
1,9.7,290,Ok,07/12/2020 10:59:26
1,6.3,310,Ok,07/12/2020 12:49:02
1,7.6,270,Ok,07/12/2020 12:55:04
1,12.9,320,Ok,07/12/2020 13:21:16
1,10.8,390,Ok,07/12/2020 13:45:07
1,10.7,340,Ok,07/12/2020 13:52:49
1,7.5,460,Ok,07/12/2020 14:07:31
1,10.6,240,Ok,07/12/2020 14:13:05
1,8.0,350,Ok,07/12/2020 14:20:10
1,15.1,500,Ok,07/12/2020 14:30:15
1,13.3,370,Ok,07/12/2020 14:48:32
1,12.8,560,Ok,07/12/2020 15:00:06
1,11.6,370,Ok,07/12/2020 15:07:45
1,10.7,450,Ok,07/12/2020 15:19:17
1,13.1,640,Ok,07/12/2020 15:30:50
1,13.4,380,Ok,07/12/2020 15:38:38
1,6.1,320,Ok,07/12/2020 15:50:53
1,13.5,550,Ok,07/12/2020 16:00:47
1,13.1,330,Ok,07/12/2020 16:18:56
1,5.6,330,Ok,07/12/2020 16:26:08
1,11.3,390,Ok,07/12/2020 16:35:21
1,20.0,530,Ok,07/12/2020 17:03:05
1,19.9,480,Ok,07/12/2020 17:11:47
1,7.7,220,Ok,07/12/2020 17:16:59
1,11.0,280,Ok,07/12/2020 17:23:37
1,7.0,270,Ok,07/12/2020 17:30:34
1,10.4,360,Ok,07/12/2020 17:37:33
1,7.6,410,Ok,07/12/2020 17:46:30
1,6.5,270,Ok,07/12/2020 17:52:28
1,7.5,280,Ok,07/12/2020 17:58:42
1,10.6,290,Ok,07/12/2020 18:13:58
1,9.0,430,Ok,07/12/2020 18:22:36
1,7.0,340,Ok,07/12/2020 18:52:45
1,11.5,350,Ok,07/12/2020 19:01:37
1,6.7,360,Ok,07/12/2020 19:19:15
1,5.1,340,Ok,07/12/2020 19:46:27
1,10.5,280,Ok,07/12/2020 19:52:44
1,17.5,540,Ok,07/12/2020 20:03:25
1,10.6,300,Ok,07/12/2020 20:23:19
1,10.6,350,Ok,07/12/2020 20:30:36
1,7.3,320,Ok,07/12/2020 20:37:20
1,5.5,220,Ok,07/12/2020 20:42:31
1,6.0,390,Ok,07/12/2020 20:50:12
1,8.8,460,Ok,07/12/2020 20:59:46
1,6.2,240,Ok,07/12/2020 21:17:26
1,6.3,300,Ok,07/12/2020 21:24:05
1,5.2,210,Ok,07/12/2020 21:34:10
1,8.4,390,Ok,07/12/2020 21:49:59
1,4.6,160,Ok,07/12/2020 22:01:13
1,6.0,340,Ok,07/12/2020 22:07:42
1,16.1,480,Ok,07/12/2020 22:17:36
1,11.4,410,Ok,07/12/2020 22:29:45
1,5.6,420,Ok,07/12/2020 22:40:11
1,5.2,340,Ok,07/12/2020 22:47:47
1,5.6,480,Ok,07/12/2020 23:09:05
1,8.1,400,Ok,07/12/2020 23:17:53
1,5.5,260,Ok,07/12/2020 23:23:51
1,6.7,220,Ok,07/12/2020 23:35:31
1,6.3,290,Ok,07/12/2020 23:48:02
1,7.2,340,Ok,08/12/2020 00:20:18
1,9.1,260,Ok,08/12/2020 01:13:06
1,6.9,250,Ok,08/12/2020 01:19:11
1,8.5,480,Ok,08/12/2020 01:28:39
1,8.8,290,Ok,08/12/2020 01:35:08
1,5.6,300,Ok,08/12/2020 01:41:37
1,5.4,330,Ok,08/12/2020 01:56:03
1,6.7,270,Ok,08/12/2020 02:02:07
1,6.6,340,Ok,08/12/2020 02:09:16
1,6.5,620,Ok,08/12/2020 02:26:35
1,6.9,310,Ok,08/12/2020 02:42:53
1,10.9,310,Ok,08/12/2020 02:52:54
1,6.6,240,Ok,08/12/2020 03:52:52
1,7.9,300,Ok,08/12/2020 03:58:33
1,4.5,240,Ok,08/12/2020 04:04:08
1,8.1,260,Ok,08/12/2020 04:12:27
1,6.6,500,Ok,08/12/2020 04:23:11
1,7.2,410,Ok,08/12/2020 04:40:40
1,8.6,450,Ok,08/12/2020 05:11:32
1,9.1,290,Ok,08/12/2020 05:17:57
1,8.8,360,Ok,08/12/2020 05:25:08
1,14.6,740,Ok,08/12/2020 05:40:08
1,11.1,460,Ok,08/12/2020 06:03:23
1,5.2,250,Ok,08/12/2020 06:20:21
1,7.0,240,Ok,08/12/2020 06:53:58
1,6.8,230,Ok,08/12/2020 06:59:22
1,9.6,290,Ok,08/12/2020 07:31:42
1,7.2,220,Ok,08/12/2020 07:42:50
1,8.4,220,Ok,08/12/2020 08:03:16
1,6.1,440,Ok,08/12/2020 08:25:13
1,3.3,270,Ok,08/12/2020 08:36:22
1,10.5,330,Ok,08/12/2020 09:03:34
1,7.7,520,Ok,08/12/2020 09:13:51
1,8.1,320,Ok,08/12/2020 09:20:48
1,12.4,360,Ok,08/12/2020 09:29:00
1,10.6,490,Ok,08/12/2020 09:38:30
1,8.7,380,Ok,08/12/2020 09:46:45
1,6.3,330,Ok,08/12/2020 09:53:49
1,13.3,320,Ok,08/12/2020 10:00:39
1,7.1,280,Ok,08/12/2020 10:06:50
1,9.9,470,Ok,08/12/2020 10:17:32
1,9.8,340,Ok,08/12/2020 10:34:42
1,13.8,410,Ok,08/12/2020 10:42:58
1,8.1,310,Ok,08/12/2020 10:48:51
1,5.6,390,Ok,08/12/2020 11:01:46
1,9.2,370,Ok,08/12/2020 11:08:43
1,9.2,370,Ok,08/12/2020 11:16:21
1,11.5,400,Ok,08/12/2020 11:24:12
1,9.2,370,Ok,08/12/2020 11:38:33
1,9.3,360,Ok,08/12/2020 11:48:22
1,7.9,230,Ok,08/12/2020 11:54:43
1,6.0,240,Ok,08/12/2020 12:06:54
1,21.6,410,Ok,08/12/2020 12:14:50
1,11.7,370,Ok,08/12/2020 12:22:32
1,7.4,420,Ok,08/12/2020 12:30:32
1,11.6,430,Ok,08/12/2020 12:39:15
1,9.4,490,Ok,08/12/2020 13:00:26
1,11.1,440,Ok,08/12/2020 13:22:37
1,8.4,350,Ok,08/12/2020 13:30:18
1,8.2,370,Ok,08/12/2020 13:37:42
1,9.5,430,Ok,08/12/2020 13:46:18
1,6.5,400,Ok,08/12/2020 13:53:48
1,5.7,380,Ok,08/12/2020 14:01:36
1,9.4,370,Ok,08/12/2020 14:08:57
1,8.6,360,Ok,08/12/2020 14:16:13
1,8.5,420,Ok,08/12/2020 15:15:31
1,10.6,330,Ok,08/12/2020 15:22:34
1,11.5,370,Ok,08/12/2020 15:30:15
1,7.2,200,Ok,08/12/2020 15:36:29
1,16.9,470,Ok,08/12/2020 15:50:15
1,13.3,420,Ok,08/12/2020 16:01:16
1,9.3,650,Ok,08/12/2020 16:31:42
1,9.3,360,Ok,08/12/2020 16:59:02
1,8.0,280,Ok,08/12/2020 17:16:05
1,10.2,330,Ok,08/12/2020 17:23:11
1,6.0,470,Ok,08/12/2020 17:32:03
1,9.4,300,Ok,08/12/2020 17:38:23
1,12.6,850,Ok,08/12/2020 17:58:16
1,7.3,330,Ok,08/12/2020 18:05:15
1,17.0,510,Ok,08/12/2020 18:24:02
1,6.0,320,Ok,08/12/2020 18:31:00
1,4.5,320,Ok,08/12/2020 18:46:23
1,10.7,250,Ok,08/12/2020 18:52:04
1,6.8,350,Ok,08/12/2020 19:01:55
1,10.8,360,Ok,08/12/2020 19:09:14
1,5.6,470,Ok,08/12/2020 19:18:45
1,10.6,290,Ok,08/12/2020 19:25:36
1,6.5,280,Ok,08/12/2020 19:32:21
1,10.3,350,Ok,08/12/2020 19:39:39
1,9.1,430,Ok,08/12/2020 19:48:21
1,6.7,320,Ok,08/12/2020 20:02:14
1,7.9,350,Ok,08/12/2020 20:22:44
1,8.3,390,Ok,08/12/2020 20:30:36
1,7.9,360,Ok,08/12/2020 20:38:13
1,7.3,280,Ok,08/12/2020 20:44:26
1,10.5,320,Ok,08/12/2020 20:51:20
1,9.4,480,Ok,08/12/2020 21:00:08
1,9.9,780,Ok,08/12/2020 21:14:15
1,7.9,380,Ok,08/12/2020 21:22:10
1,8.5,360,Ok,08/12/2020 21:29:08
1,10.2,490,Ok,08/12/2020 21:42:40
1,10.4,370,Ok,08/12/2020 21:50:25
1,9.5,580,Ok,08/12/2020 22:01:38
1,15.7,370,Ok,08/12/2020 22:08:51
1,12.3,300,Ok,08/12/2020 22:16:38
1,11.8,270,Ok,08/12/2020 22:22:38
1,11.9,510,Ok,08/12/2020 22:57:19
1,10.9,380,Ok,08/12/2020 23:04:53
1,6.2,210,Ok,08/12/2020 23:13:03
1,10.4,420,Ok,08/12/2020 23:21:25
1,10.9,460,Ok,08/12/2020 23:43:02
1,12.7,510,Ok,08/12/2020 23:59:09
1,6.2,440,Ok,09/12/2020 00:07:34
1,8.3,330,Ok,09/12/2020 00:14:13
1,7.3,270,Ok,09/12/2020 00:19:54
1,17.1,510,Ok,09/12/2020 00:29:02
1,6.7,480,Ok,09/12/2020 00:39:18
1,9.3,370,Ok,09/12/2020 00:47:41
1,8.7,250,Ok,09/12/2020 01:19:27
1,5.8,370,Ok,09/12/2020 01:26:27
1,12.0,390,Ok,09/12/2020 01:46:26
1,9.9,300,Ok,09/12/2020 01:52:59
1,7.7,240,Ok,09/12/2020 02:37:39
1,9.8,400,Ok,09/12/2020 02:45:54
1,8.1,430,Ok,09/12/2020 03:09:45
1,8.1,270,Ok,09/12/2020 03:15:16
1,4.9,250,Ok,09/12/2020 03:21:25
1,9.0,640,Ok,09/12/2020 03:40:08
1,7.4,290,Ok,09/12/2020 03:48:01
1,8.9,380,Ok,09/12/2020 03:55:49
1,6.0,320,Ok,09/12/2020 04:08:51
1,8.9,370,Ok,09/12/2020 04:16:26
1,8.8,460,Ok,09/12/2020 04:24:57
1,10.4,310,Ok,09/12/2020 04:31:40
1,6.8,240,Ok,09/12/2020 04:38:29
1,11.0,290,Ok,09/12/2020 04:44:27
1,7.0,410,Ok,09/12/2020 05:16:21
1,10.5,320,Ok,09/12/2020 05:29:51
1,9.5,350,Ok,09/12/2020 05:38:12
1,11.9,330,Ok,09/12/2020 05:45:12
1,5.0,320,Ok,09/12/2020 05:52:39
1,12.5,350,Ok,09/12/2020 06:54:12
1,7.0,460,Ok,09/12/2020 07:06:10
1,6.8,210,Ok,09/12/2020 07:17:56
1,7.4,200,Ok,09/12/2020 07:22:48
1,7.5,340,Ok,09/12/2020 07:53:26
1,8.6,460,Ok,09/12/2020 08:22:04
1,9.0,320,Ok,09/12/2020 08:28:40
1,7.8,360,Ok,09/12/2020 08:36:46
1,7.9,250,Ok,09/12/2020 09:03:52
1,8.0,280,Ok,09/12/2020 09:10:10
1,14.6,510,Ok,09/12/2020 09:34:15
1,9.9,490,Ok,09/12/2020 09:47:09
1,8.6,390,Ok,09/12/2020 09:55:08
1,7.7,350,Ok,09/12/2020 10:02:22
1,11.3,370,Ok,09/12/2020 10:09:47
1,11.6,610,Ok,09/12/2020 10:30:06
1,12.4,260,Ok,09/12/2020 10:45:49
1,14.8,410,Ok,09/12/2020 10:59:53
1,11.3,340,Ok,09/12/2020 11:06:38
1,6.9,320,Ok,09/12/2020 11:27:20
1,8.8,630,Ok,09/12/2020 11:38:41
1,11.0,610,Ok,09/12/2020 11:50:26
1,12.3,400,Ok,09/12/2020 11:58:50
1,7.4,340,Ok,09/12/2020 12:06:51
1,11.7,370,Ok,09/12/2020 12:15:31
1,6.9,320,Ok,09/12/2020 12:28:00
1,13.5,390,Ok,09/12/2020 12:36:06
1,13.2,410,Ok,09/12/2020 12:50:34
1,11.5,510,Ok,09/12/2020 13:00:33
1,12.9,440,Ok,09/12/2020 13:23:14
1,5.9,230,Ok,09/12/2020 13:29:22
1,7.0,420,Ok,09/12/2020 13:37:10
1,9.9,520,Ok,09/12/2020 13:47:24
1,3.3,230,Ok,09/12/2020 13:52:31
1,10.5,440,Ok,09/12/2020 14:08:58
1,9.5,540,Ok,09/12/2020 14:18:51
1,12.0,400,Ok,09/12/2020 14:28:00
1,9.5,370,Ok,09/12/2020 14:35:30
1,14.2,560,Ok,09/12/2020 14:45:31
1,13.8,510,Ok,09/12/2020 15:03:52
1,8.3,260,Ok,09/12/2020 15:09:59
1,11.2,670,Ok,09/12/2020 15:31:58
1,8.1,510,Ok,09/12/2020 15:41:33
1,10.3,320,Ok,09/12/2020 15:48:13
1,7.0,220,Ok,09/12/2020 15:53:36
1,7.9,310,Ok,09/12/2020 15:59:57
1,6.9,200,Ok,09/12/2020 16:05:07
1,6.9,280,Ok,09/12/2020 16:22:28
1,7.0,250,Ok,09/12/2020 16:49:08
1,7.7,200,Ok,09/12/2020 16:55:21
1,8.3,340,Ok,09/12/2020 17:03:05
1,8.0,250,Ok,09/12/2020 17:10:48
1,5.4,270,Ok,09/12/2020 17:17:23
1,16.5,620,Ok,09/12/2020 17:28:44
1,11.3,290,Ok,09/12/2020 17:34:38
1,7.3,290,Ok,09/12/2020 18:01:27
1,5.1,420,Ok,09/12/2020 18:18:45
1,13.0,410,Ok,09/12/2020 18:27:46
1,8.7,330,Ok,09/12/2020 18:40:08
1,7.3,240,Ok,09/12/2020 19:24:14
1,9.6,300,Ok,09/12/2020 19:30:50
1,7.6,350,Ok,09/12/2020 19:46:47
1,6.4,330,Ok,09/12/2020 19:55:07
1,7.8,340,Ok,09/12/2020 20:06:26
1,8.6,340,Ok,09/12/2020 20:27:23
1,8.4,290,Ok,09/12/2020 20:34:04
1,5.7,240,Ok,09/12/2020 20:50:39
1,9.9,310,Ok,09/12/2020 20:57:33
1,5.5,460,Ok,09/12/2020 21:14:42
1,5.5,460,Ok,09/12/2020 21:28:16
1,7.4,290,Ok,09/12/2020 21:48:22
1,6.1,310,Ok,09/12/2020 21:55:08
1,7.6,470,Ok,09/12/2020 22:04:30
1,7.1,300,Ok,09/12/2020 22:11:33
1,8.1,320,Ok,09/12/2020 22:37:22
1,10.4,900,Ok,09/12/2020 22:53:53
1,5.2,360,Ok,09/12/2020 23:43:52
1,14.8,430,Ok,10/12/2020 00:05:30
1,5.4,270,Ok,10/12/2020 00:12:07
1,5.4,330,Ok,10/12/2020 00:41:23
1,7.9,450,Ok,10/12/2020 00:54:36
1,7.2,360,Ok,10/12/2020 01:03:31
1,5.6,310,Ok,10/12/2020 01:10:11
1,5.7,250,Ok,10/12/2020 01:16:44
1,6.8,260,Ok,10/12/2020 01:22:29
1,8.5,410,Ok,10/12/2020 01:37:16
1,13.0,430,Ok,10/12/2020 01:56:56
1,6.6,300,Ok,10/12/2020 02:03:23
1,8.7,290,Ok,10/12/2020 02:09:46
1,6.1,360,Ok,10/12/2020 02:25:07
1,5.2,290,Ok,10/12/2020 02:38:38
1,8.9,270,Ok,10/12/2020 02:44:29
1,11.9,460,Ok,10/12/2020 03:00:15
1,10.9,320,Ok,10/12/2020 03:09:06
